종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
187220,디티앤씨,KOSDAQ,벤처기업부,4375,-150,-3.31,4525,4605,4360,52457,233872685,51178841875,11698021
383930,디티앤씨알오,KOSDAQ,중견기업부,5550,200,3.74,5400,5890,5260,1146890,6402831540,70454541600,12694512
163430,디피코,KONEX,일반기업부,4010,0,0,0,0,0,0,0,39416507530,9829553
131180,딜리,KOSDAQ,벤처기업부,1245,-8,-0.64,1253,1274,1234,26647,33155852,36540750000,29350000
315640,딥노이드,KOSDAQ,기술성장기업부,21200,1770,9.11,19840,22900,19700,2917289,62827183540,1.97523E+11,9317134
317120,라닉스,KOSDAQ,기술성장기업부,4760,-85,-1.75,4845,4845,4655,30010,142142810,45981600000,9660000
42510,라온시큐어,KOSDAQ,벤처기업부,2530,-185,-6.81,2705,2705,2520,1116312,2880869735,97826867380,38666746
232680,라온테크,KOSDAQ,기술성장기업부,9630,-260,-2.63,9990,10000,9620,69115,678951070,1.20416E+11,12504234
418420,라온텍,KOSDAQ,기술성장기업부,8450,-640,-7.04,9010,9200,8370,662632,5752556170,2.49246E+11,29496558
300120,라온피플,KOSDAQ,벤처기업부,7640,-270,-3.41,8060,8250,7550,588370,4682543560,1.58943E+11,20804012
171120,라이온켐텍,KOSDAQ,중견기업부,4280,-75,-1.72,4245,4400,4000,259799,1093364975,1.5366E+11,35901760
388790,라이콤,KOSDAQ,벤처기업부,2220,-110,-4.72,2355,2355,2200,221182,494539270,66408924600,29913930
69540,라이트론,KOSDAQ,중견기업부,3220,-640,-16.58,3745,3855,2715,7657622,22936156085,86889993400,26984470
347700,라이프시맨틱스,KOSDAQ,기술성장기업부,4570,-130,-2.77,4725,4845,4510,56436,260604085,46741731500,10227950
214260,라파스,KOSDAQ,기술성장기업부,25800,-1750,-6.35,27950,30000,25400,894752,25050415950,2.23348E+11,8656916
403360,라피치,KONEX,일반기업부,14500,-1950,-11.85,16450,16990,14500,2138,32345810,42108000000,2904000
115390,락앤락,KOSPI,,5760,-60,-1.03,5750,5830,5700,28967,166889600,2.89155E+11,50200444
200350,래몽래인,KOSDAQ,기술성장기업부,14500,-330,-2.23,14920,14990,14360,35067,510516900,93860008000,6473104
171010,램테크놀러지,KOSDAQ,벤처기업부,5870,60,1.03,5810,5970,5760,54536,319843200,82816519320,14108436
84650,랩지노믹스,KOSDAQ,우량기업부,4780,300,6.7,4485,4975,4475,4345174,20780927065,1.77434E+11,37119995
217500,러셀,KOSDAQ,벤처기업부,3765,10,0.27,3770,3925,3765,316418,1213610120,1.19772E+11,31812000
92590,럭스피아,KONEX,일반기업부,1337,-2,-0.15,1337,1337,1139,95,115081,9748198026,7291098
141080,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,34850,-600,-1.69,35800,35850,34650,175006,6148328700,9.23175E+11,26489964
38390,레드캡투어,KOSDAQ,우량기업부,15620,-210,-1.33,15830,15900,15610,9216,144777740,1.34168E+11,8589480
294140,레몬,KOSDAQ,기술성장기업부,4280,0,0,4315,4400,4180,224135,956836635,1.5836E+11,37000000
228670,레이,KOSDAQ,우량기업부,36700,-500,-1.34,37300,37600,36500,129307,4765482350,5.58859E+11,15227774
228850,레이언스,KOSDAQ,우량기업부,10240,-90,-0.87,10330,10570,10230,26915,280136320,1.69892E+11,16591014
412350,레이저쎌,KOSDAQ,기술성장기업부,11910,-2400,-16.77,14580,14620,11910,2062600,26303029640,1.02089E+11,8571715
281740,레이크머티리얼즈,KOSDAQ,우량기업부,17770,620,3.62,17400,18000,17360,1222405,21586951180,1.16803E+12,65730548
277810,레인보우로보틱스,KOSDAQ,기술성장기업부,144500,3500,2.48,139500,144900,134400,2435672,3.41601E+11,2.78176E+12,19250946
179720,렌딩머신,KONEX,일반기업부,4610,10,0.22,4610,4610,4610,20,92200,8096750450,1756345
215100,로보로보,KOSDAQ,벤처기업부,5330,-240,-4.31,5480,5640,5160,2744902,14756830000,1.08457E+11,20348454
90360,로보스타,KOSDAQ,중견기업부,31600,-500,-1.56,32600,32850,31150,408264,13072602150,3.081E+11,9750000
238500,로보쓰리에이아이앤로보틱스,KONEX,일반기업부,640,-1,-0.16,647,647,606,103798,65187908,13769704320,21515163
108490,로보티즈,KOSDAQ,기술성장기업부,28950,350,1.22,29050,29300,27950,467013,13376595550,3.65488E+11,12624813
900260,로스웰,KOSDAQ,외국기업(소속부없음),777,-12,-1.52,789,792,770,94830,74040364,27996310776,36031288
223220,로지스몬,KONEX,일반기업부,487,-10,-2.01,0,0,0,0,0,22426922712,46051176
67730,로지시스,KOSDAQ,중견기업부,3615,-95,-2.56,3715,3750,3585,31841,115570550,34971228030,9673922
71280,로체시스템즈,KOSDAQ,우량기업부,6330,-110,-1.71,6370,6470,6210,63599,403219560,96827496990,15296603
32350,롯데관광개발,KOSPI,,10370,-230,-2.17,10700,10700,10350,279889,2928809250,7.64919E+11,73762659
89860,롯데렌탈,KOSPI,,26900,50,0.19,27050,27500,26850,56997,1548986850,9.85456E+11,36634063
330590,롯데리츠,KOSPI,,3485,-25,-0.71,3505,3510,3475,171614,597751925,8.46747E+11,242968884
400,롯데손해보험,KOSPI,,1755,12,0.69,1727,1779,1727,134454,236672240,5.4464E+11,310336320
23530,롯데쇼핑,KOSPI,,72700,-1400,-1.89,74100,74600,72600,36671,2686236900,2.05659E+12,28288755
20150,롯데에너지머티리얼즈,KOSPI,,50900,-1000,-1.93,50700,52100,49750,320698,16269223600,2.34704E+12,46110835
280360,롯데웰푸드,KOSPI,,97900,200,0.2,98600,99400,97300,6039,593268300,9.23645E+11,9434574
4000,롯데정밀화학,KOSPI,,61000,500,0.83,61100,61900,60600,60767,3716675500,1.5738E+12,25800000
286940,롯데정보통신,KOSPI,,26900,-50,-0.19,27150,27300,26550,64739,1742885200,4.14161E+11,15396331
4990,롯데지주,KOSPI,,25650,-200,-0.77,26100,26100,25450,130841,3360462500,2.69092E+12,104909237
00499K,롯데지주우,KOSPI,,36150,-550,-1.5,37100,37100,35650,471,16999900,29122548450,805603
5300,롯데칠성,KOSPI,,133500,800,0.6,132200,135000,132200,39023,5230098200,1.23873E+12,9278884
5305,롯데칠성우,KOSPI,,66300,-200,-0.3,66800,67100,65500,1311,87248000,51403053000,775310
11170,롯데케미칼,KOSPI,,153500,-2600,-1.67,157500,159300,153100,100596,15586992600,6.56603E+12,42775419
71840,롯데하이마트,KOSPI,,10060,-50,-0.49,10110,10270,9970,18345,185326060,2.37494E+11,23607712
328130,루닛,KOSDAQ,기술성장기업부,168100,4100,2.5,166900,168400,162100,258915,42749484900,2.08125E+12,12381004
38060,루멘스,KOSDAQ,중견기업부,1290,-41,-3.08,1316,1330,1290,102746,134136955,62052959010,48103069
162120,루켄테크놀러지스,KONEX,일반기업부,4460,-20,-0.45,4590,4590,4400,5677,25203970,49015114560,10989936
253610,루트락,KONEX,일반기업부,1935,246,14.56,1935,1935,1935,1,1935,15039870705,7772543
85370,루트로닉,KOSDAQ,우량기업부,36250,-150,-0.41,36550,36550,36200,29200,1060547200,9.60909E+11,26507821
08537M,루트로닉3우C,KOSDAQ,우량기업부,52600,-1800,-3.31,52500,53500,52500,24,1291100,8075993600,153536
60240,룽투코리아,KOSDAQ,중견기업부,2140,-20,-0.93,2135,2145,2040,321198,669653450,54418667760,25429284
58470,리노공업,KOSDAQ GLOBAL,우량기업부,159900,-3200,-1.96,164900,165900,158400,95274,15255702100,2.43725E+12,15242370
39980,리노스,KOSDAQ,중견기업부,816,-5,-0.61,822,829,810,112491,92282068,37695021264,46194879
19570,리더스 기술투자,KOSDAQ,중견기업부,990,-63,-5.98,1049,1050,960,1028986,1018867369,51945339600,52470040
16100,리더스코스메틱,KOSDAQ,중견기업부,2420,-35,-1.43,2470,2480,2395,7993,19373405,46224163480,19100894
12700,리드코프,KOSDAQ,우량기업부,6040,-60,-0.98,6100,6110,6030,40905,247939820,1.59735E+11,26446135
302550,리메드,KOSDAQ,기술성장기업부,18290,-180,-0.97,18470,18900,18240,10219,189370970,1.12074E+11,6127616
73570,리튬포어스,KOSDAQ,중견기업부,16700,-380,-2.22,17080,17250,16670,313142,5279013420,4.82081E+11,28867125
377450,리파인,KOSDAQ,중견기업부,7980,-40,-0.5,8020,8160,7920,45225,363315530,1.38293E+11,17330000
277070,린드먼아시아,KOSDAQ,중견기업부,5370,-50,-0.92,5410,5510,5250,22615,120744070,73526040000,13692000
42500,링네트,KOSDAQ,우량기업부,4225,-85,-1.97,4290,4330,4225,21067,90250395,64882809550,15356878
219420,링크제니시스,KOSDAQ,기술성장기업부,5730,-180,-3.05,5880,6370,5660,599638,3662035070,65720275110,11469507
439090,마녀공장,KOSDAQ,중견기업부,28250,-1050,-3.58,31150,31800,27800,941863,28410405400,4.62686E+11,16378260
27740,마니커,KOSPI,,1150,-18,-1.54,1168,1173,1140,181577,209281383,73037912200,63511228
195500,마니커에프앤지,KOSDAQ,중견기업부,3440,-55,-1.57,3485,3585,3400,86924,301046910,54792320000,15928000
357430,마스턴프리미어리츠,KOSPI,,2925,-40,-1.35,2950,2995,2900,36435,106276730,77746500000,26580000
377480,마음AI,KOSDAQ,기술성장기업부,25150,-1100,-4.19,26400,26800,24800,275497,7101752650,1.54258E+11,6133533
305090,마이크로디지탈,KOSDAQ,기술성장기업부,7420,-30,-0.4,7410,7450,7230,99609,731578080,1.16024E+11,15636664
448780,마이크로엔엑스,KONEX,일반기업부,2560,20,0.79,2510,2600,2490,7561,18934835,6854860800,2677680
98120,마이크로컨텍솔,KOSDAQ,중견기업부,7600,-80,-1.04,7590,7750,7430,63475,478096030,63177021600,8312766
424980,마이크로투나노,KOSDAQ,기술성장기업부,18740,-330,-1.73,19070,19340,18700,59035,1114257790,1.1092E+11,5918890
38290,마크로젠,KOSDAQ,우량기업부,21950,-300,-1.35,22650,22650,21700,45584,1002766750,2.37969E+11,10841400
1080,만호제강,KOSPI,,47850,-2850,-5.62,50300,51300,46300,26897,1304421700,1.98578E+11,4150000
267980,매일유업,KOSDAQ GLOBAL,우량기업부,41250,-500,-1.2,42150,42250,40900,5550,229704400,3.2355E+11,7843638
5990,매일홀딩스,KOSDAQ,우량기업부,8210,20,0.24,8190,8330,8190,4177,34458560,1.12627E+11,13718304
93520,매커스,KOSDAQ,우량기업부,12010,-360,-2.91,12400,13590,11970,207570,2597286110,1.94119E+11,16163092
377030,맥스트,KOSDAQ,기술성장기업부,8090,-370,-4.37,8470,8510,8050,90007,737360310,1.58328E+11,19570882
88980,맥쿼리인프라,KOSPI,,11870,-110,-0.92,12000,12020,11860,948589,11312785790,4.80552E+12,404845547
94800,맵스리얼티1,KOSPI,,4085,5,0.12,4055,4100,4050,16581,67682245,3.79228E+11,92834331
100590,머큐리,KOSDAQ,우량기업부,5110,-40,-0.78,5100,5190,5060,21588,110382740,77288218560,15124896
67280,멀티캠퍼스,KOSDAQ,우량기업부,32800,-700,-2.09,33500,33500,32450,12619,415163750,1.94398E+11,5926779
72870,메가스터디,KOSDAQ,중견기업부,10240,60,0.59,10180,10350,10150,14322,146473280,1.22071E+11,11920959
215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,50100,250,0.5,50600,51500,49800,60684,3064609800,5.9428E+11,11861880
133750,메가엠디,KOSDAQ,중견기업부,2050,-20,-0.97,2065,2075,2015,42957,88193765,47984507850,23407077
235980,메드팩토,KOSDAQ,기술성장기업부,14450,-260,-1.77,15000,15080,14400,103186,1501131860,3.04616E+11,21080695
200580,메디쎄이,KONEX,일반기업부,12440,80,0.65,12520,12530,12270,70,863600,46352422760,3726079
41920,메디아나,KOSDAQ,우량기업부,5670,-50,-0.87,5700,5780,5620,114977,654014260,90720000000,16000000
233250,메디안디노스틱,KONEX,일반기업부,15970,-30,-0.19,0,0,0,0,0,27892147980,1746534
14100,메디앙스,KOSDAQ,투자주의환기종목(소속부없음),2770,-20,-0.72,2780,2860,2715,24519,67847295,32686000000,11800000
236340,메디젠휴먼케어,KONEX,일반기업부,4300,-700,-14,5200,5200,4300,2501,10792055,12962982100,3014647
54180,메디콕스,KOSDAQ,중견기업부,1995,152,8.25,1845,1995,1845,2834178,5590030467,59285855895,29717221
86900,메디톡스,KOSDAQ,우량기업부,206000,-6000,-2.83,213500,214000,192200,275376,55114127300,1.50348E+12,7298468
78160,메디포스트,KOSDAQ,벤처기업부,9100,-160,-1.73,9280,9360,9050,72332,663717060,1.91118E+11,21001926
65650,메디프론,KOSDAQ,중견기업부,1439,-253,-14.95,1805,1820,1409,10706727,17249218685,73638121119,51173121
138040,메리츠금융지주,KOSPI,,49800,-700,-1.39,50800,51000,49500,502742,25113620350,1.03692E+13,208217858
408920,메쎄이상,KOSDAQ,중견기업부,2835,-20,-0.7,2855,2895,2765,36561,103155265,1.2092E+11,42652455
21880,메이슨캐피탈,KOSDAQ,중견기업부,315,-4,-1.25,330,330,315,389250,123909137,47938088520,152184408
140410,메지온,KOSDAQ,중견기업부,40150,1000,2.55,39400,40950,39000,230114,9265176950,1.18485E+12,29510535
241770,메카로,KOSDAQ,우량기업부,12010,-30,-0.25,11990,12120,11850,17221,205734120,1.22414E+11,10192640
90370,메타랩스,KOSPI,,2480,-230,-8.49,2720,2735,2480,39281,102797695,61763628720,24904689
59210,메타바이오메드,KOSDAQ,벤처기업부,4005,55,1.39,3955,4070,3855,448629,1769994460,95568715755,23862351
58110,멕아이씨에스,KOSDAQ,기술성장기업부,3280,-145,-4.23,3405,3490,3145,190049,633076475,52645738400,16050530
17180,명문제약,KOSPI,,2400,35,1.48,2355,2415,2345,69673,165119540,81488289600,33953454
257370,명성티엔에스,KOSDAQ,관리종목(소속부없음),9210,0,0,0,0,0,0,0,92999789370,10097697
9900,명신산업,KOSPI,,18640,-200,-1.06,18840,19110,18620,272703,5120689970,9.78043E+11,52470133
12690,모나리자,KOSPI,,2640,-70,-2.58,2700,2745,2580,114094,303206915,96548113200,36571255
5360,모나미,KOSPI,,3030,-85,-2.73,3080,3105,3030,83437,255534410,57258840210,18897307
434480,모니터랩,KOSDAQ,기술성장기업부,6580,-320,-4.64,6910,6970,6490,150968,1006402490,79509430000,12083500
80420,모다이노칩,KOSDAQ,우량기업부,2960,5,0.17,2920,2995,2920,18393,54556510,2.35976E+11,79721622
417970,모델솔루션,KOSDAQ,중견기업부,17060,-420,-2.4,17600,17740,17060,15043,259389280,1.09128E+11,6396700
80160,모두투어,KOSDAQ,중견기업부,15450,-200,-1.28,15710,15820,15410,94187,1468511600,2.92005E+11,18900000
204210,모두투어리츠,KOSPI,,3895,-20,-0.51,3905,3930,3865,22003,86038755,30485444425,7826815
87260,모바일어플라이언스,KOSDAQ,벤처기업부,2535,0,0,2535,2540,2475,124307,311013685,82521502635,32552861
101330,모베이스,KOSDAQ,중견기업부,3270,-50,-1.51,3285,3355,3260,59554,195993180,75690784830,23147029
12860,모베이스전자,KOSDAQ,중견기업부,2265,-30,-1.31,2320,2345,2250,797847,1827081295,1.65874E+11,73233457
363260,모비데이즈,KOSDAQ,벤처기업부,823,-19,-2.26,841,847,822,1129783,934337928,1.32354E+11,160818847
348030,모비릭스,KOSDAQ,우량기업부,8710,-470,-5.12,9150,9240,8710,17712,157635770,83649098000,9603800
250060,모비스,KOSDAQ,기술성장기업부,2815,-970,-25.63,4150,4630,2730,39389694,1.5531E+11,90562248910,32171314
288980,모아데이타,KOSDAQ,기술성장기업부,2440,-115,-4.5,2555,2580,2400,400363,993982085,81643063680,33460272
33200,모아텍,KOSDAQ,중견기업부,4755,-135,-2.76,4815,4885,4710,6531,31011680,68144784675,14331185
333050,모코엠시스,KOSDAQ,벤처기업부,1457,-31,-2.08,1470,1494,1419,221395,319105621,34314585038,23551534
9680,모토닉,KOSPI,,8900,-100,-1.11,9030,9050,8820,16638,148246380,2.937E+11,33000000
118990,모트렉스,KOSDAQ,우량기업부,17020,-430,-2.46,17430,17560,17000,260117,4455338420,4.16913E+11,24495500
6920,모헨즈,KOSDAQ,중견기업부,3925,-80,-2,3925,4005,3895,81185,318972470,42861000000,10920000
9580,무림P&P,KOSPI,,3385,-25,-0.73,3420,3425,3365,52065,176189045,2.11117E+11,62368324
1810,무림SP,KOSDAQ,중견기업부,2060,15,0.73,2045,2100,2010,21059,43307955,45603250000,22137500
9200,무림페이퍼,KOSPI,,2370,-55,-2.27,2405,2450,2365,227409,546531350,98614064700,41609310
322970,무진메디,KONEX,일반기업부,2870,20,0.7,2995,2995,2750,224,641585,27759202520,9672196
33920,무학,KOSPI,,5440,-90,-1.63,5530,5570,5380,44165,240565860,1.5504E+11,28500000
8420,문배철강,KOSPI,,3205,-85,-2.58,3305,3335,3200,91989,299438745,65713733525,20503505
279600,미디어젠,KOSDAQ,기술성장기업부,10690,-400,-3.61,11070,11070,10600,5057,54491180,50080308890,4684781
95500,미래나노텍,KOSDAQ,우량기업부,21700,0,0,21750,22300,21350,538279,11721752000,6.72917E+11,31009999
254490,미래반도체,KOSDAQ,중견기업부,23100,100,0.43,23500,24200,23050,156569,3693232050,3.33518E+11,14438000
25560,미래산업,KOSPI,,30550,4550,17.5,26500,32250,25800,2602319,78174730950,1.55478E+11,5089295
218150,미래생명자원,KOSDAQ,벤처기업부,5240,-410,-7.26,5570,5580,5210,736280,3916856230,1.06979E+11,20415802
7120,미래아이앤지,KOSPI,,1413,-36,-2.48,1435,1466,1411,92088,132299972,39399504192,27883584
396690,미래에셋글로벌리츠,KOSPI,,3000,-25,-0.83,3025,3025,2990,50243,151122610,87180000000,29060000
442900,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9440,-40,-0.42,9480,9490,9430,13861,130893880,72499200000,7680000
357250,미래에셋맵스리츠,KOSPI,,3030,-35,-1.14,3080,3080,2990,75971,229809425,60903000000,20100000
100790,미래에셋벤처투자,KOSDAQ,우량기업부,4940,-60,-1.2,5080,5080,4900,64761,321866150,2.67587E+11,54167350
412930,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2095,5,0.24,2090,2095,2080,4770,9950420,12938720000,6176000
446190,미래에셋비전스팩2호,KOSDAQ,SPAC(소속부없음),2105,0,0,2100,2110,2090,1976,4143125,10419750000,4950000
448830,미래에셋비전스팩3호,KOSDAQ,SPAC(소속부없음),2090,-10,-0.48,2085,2095,2080,7372,15334600,10282800000,4920000
85620,미래에셋생명,KOSPI,,3710,25,0.68,3660,3790,3620,111559,413345455,6.5673E+11,177016189
6800,미래에셋증권,KOSPI,,7070,-40,-0.56,7180,7240,7030,614456,4385874470,4.27959E+12,605316408
00680K,미래에셋증권2우B,KOSPI,,3610,-15,-0.41,3605,3665,3590,53008,191947895,5.054E+11,140000000
6805,미래에셋증권우,KOSPI,,3780,-50,-1.31,3785,3825,3780,12717,48271550,53206335000,14075750
208890,미래엔에듀파트너,KONEX,일반기업부,1299,0,0,0,0,0,0,0,5203170480,4005520
49950,미래컴퍼니,KOSDAQ,우량기업부,43500,-200,-0.46,43850,45200,42850,316119,13936314450,3.83578E+11,8817884
207760,미스터블루,KOSDAQ,중견기업부,2195,-35,-1.57,2325,2345,2175,1214537,2746507595,1.6413E+11,74774372
2840,미원상사,KOSPI,,166900,500,0.3,166400,168500,165700,1599,265974500,8.09465E+11,4850000
268280,미원에스씨,KOSPI,,144500,600,0.42,143900,149900,143900,588,84957900,7.225E+11,5000000
107590,미원홀딩스,KOSPI,,94900,-1100,-1.15,95600,96300,93600,371,35170700,2.20168E+11,2320000
134380,미원화학,KOSPI,,68300,2300,3.48,66500,68400,66500,265,18000500,1.5021E+11,2199268
3650,미창석유,KOSPI,,66000,-300,-0.45,66700,67100,65900,519,34448300,1.14818E+11,1739672
59090,미코,KOSDAQ,투자주의환기종목(소속부없음),10780,-210,-1.91,11020,11210,10640,305070,3315895770,3.60233E+11,33416778
214610,미코바이오메드,KOSDAQ,기술성장기업부,4655,-255,-5.19,4995,4995,4500,178397,830010355,85224210155,18308101
201490,미투온,KOSDAQ,중견기업부,2990,-70,-2.29,3060,3160,2975,122581,375878810,93460732300,31257770
950190,미투젠,KOSDAQ,외국기업(소속부없음),10980,30,0.27,10900,11000,10790,6913,75352750,1.49107E+11,13579892
155900,바다로19호,KOSPI,,2900,5,0.17,2895,2905,2885,9930,28752885,44080011600,15200004
206640,바디텍메드,KOSDAQ,우량기업부,15400,550,3.7,14900,15850,14580,550681,8457106350,3.61693E+11,23486560
18700,바른손,KOSDAQ,중견기업부,1841,-52,-2.75,1900,1902,1834,100174,185467299,64655472637,35119757
35620,바른손이앤에이,KOSDAQ,중견기업부,681,3,0.44,674,727,658,119892,82214662,50693418675,74439675
354390,바스칸바이오제약,KONEX,일반기업부,6760,460,7.3,6760,6760,6760,1,6760,47443349720,7018247
53030,바이넥스,KOSDAQ,우량기업부,10040,-70,-0.69,10090,10240,9970,100896,1017471710,3.18881E+11,31761048
301300,바이브컴퍼니,KOSDAQ,기술성장기업부,9320,-280,-2.92,9670,9750,9080,103743,959962060,1.14681E+11,12304784
377740,바이오노트,KOSPI,,5440,-350,-6.04,5800,5840,5360,531166,2913683860,5.5475E+11,101976048
64550,바이오니아,KOSDAQ,우량기업부,42800,-1300,-2.95,44150,44600,42300,396933,17052462350,1.10468E+12,25810291
314930,바이오다인,KOSDAQ,기술성장기업부,52300,-700,-1.32,53000,53200,50400,23438,1219997900,3.23146E+11,6178695
208710,바이오로그디바이스,KOSDAQ,벤처기업부,1084,-6,-0.55,1091,1131,1061,1367580,1507492747,51317562700,47340925
86820,바이오솔루션,KOSDAQ,기술성장기업부,9770,270,2.84,9450,9850,9300,26249,249021420,79561272020,8143426
38460,바이오스마트,KOSDAQ,벤처기업부,3300,-80,-2.37,3355,3460,3300,118161,397479410,66803916300,20243611
