Company,items,industry,description
파세코,"창문형에어컨,석유스토브",가정용 기기 제조업,"기업개요
동사는 1986년 8월 설립되었으며 1999년 12월 코스닥시장에 상장하였음.
동사의 브랜드인 Kerona는 심지식 난로의 세계적 브랜드로 국제 바이어들을 통한 추측으로 심지식으로는 점유율 약 35%를 차지하고 있음.
오프라인과 온라인이 융합되어 있는 사업 모델링을 기본으로 하며, 세계 유수의 가전 및 주방사와의 기술 제휴를 통한 OEM 공급과 B2C 사업을 통한 매출 확대에 노력하고 있음.
출처 : 에프앤가이드"
화신정공,자동차부품,자동차 신품 부품 제조업,"기업개요
동사는 2010년 4월 28일에 설립되었으며, 2011년 8월 17일에 코스닥시장에 상장함.
동사는 국내 완성차업체와 그 계열사에 자동차용 샤시부품, 정밀가공부품, 보수용부품을 모듈품 또는 개별품 형태로 생산하여 납품하고 1차 부품협력업체에 원소재를 가공하여 판매하는 자동차부품전문 업체임.
제품별 매출액에서 차지하는 비율은 샤시류 61.6%, 슬리팅제품 38.4% 등임.
출처 : 에프앤가이드"
HDC현대EP,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",기타 화학제품 제조업,"기업개요
동사는 2000년 1월 설립되어 2006년 7월 유가증권시장에 상장됨.
석유화학 산업으로부터 PP, PE 등의 주요 원료를 조달하여 자동차, 전기/전자, 소비재 및 건설 산업용 용도에 특화되어 있는 플라스틱 소재를 생산, 공급하는 사업을 영위중임.
2010년 4월부터 SM 등의 원료를 조달하여 전기/전자, 소비재 및 건설 산업용으로 사용되는범용 플라스틱 소재(PS, EPS)를 생산, 공급하는 PS사업부문을 신규로 운영중임.
출처 : 에프앤가이드"
KG모빌리티,"자동차,자동차부품,차륜,정비 제조/도소매",자동차용 엔진 및 자동차 제조업,"기업개요
1954년 설립된 동사는 현재 평택공장에서 렉스턴, 코란도, 티볼리, 렉스턴 스포츠 등 완성차를 생산하고 있으며, 22년 09월 KG그룹으로 편입됨.
2015년 출시한 티볼리는 소형 SUV 시장 개척의 선구자로 인식되고 있으며 그 인기를 유지하기 위해 국내 최초로 주문제작형 콘셉을 도입.
SUV 전문 브랜드인 동사는 레저문화가 커지면서 카라반 캠핑과 펫 글렘핑,낚시에 제격인 SUV를 시장에서 차별화 시키는 전략으로 성장계획.
출처 : 에프앤가이드"
KR모터스,"이륜차(오토바이) 제조,도매",그외 기타 운송장비 제조업,"기업개요
동사는 2014년 3월 19일자로 코라오그룹으로 편입되었으며, 이륜차 제조사업을 주사업으로 영위하고 있음.
지속적인 독자기술 개발로 700cc급 고배기량 엔진 기술력을 보유하고 있으며, 국내에서 유일하게 50~700cc급까지 Full Line Up을 갖추고 있음.
2021년은 전기스쿠터 E-SKO를 출시하며 본격적인 전기이륜차 시장에 진출한 한해였으며, 22년부터는 배터리교환형 이륜차의 양산을 추진하고 있음.
출처 : 에프앤가이드"
LF,"기성복, 의류, 잡화, 제조",봉제의복 제조업,"기업개요
동사는 기성복 생산과 판매 사업을 영위하기 위해 2006년 LG상사에서 분할되어 유가증권시장에 재상장한 후 2007년에 LG에서 계열분리 되었음.
동사는 크게 패션사업부문, 금융사업부문, 식품사업부문, 기타사업부문까지 4개의 사업영역으로 운영되고 있음.
사업 포트폴리오 강화 차원에서 2018년에 코람코자산신탁을 인수하였음. 금융사업(부동산업 등)부문 주요 종속회사로 코람코자산신탁, 코람코자산운용, 코크랩안양 등이 있음.
출처 : 에프앤가이드"
LG생활건강,"화장품,생활용품 제조,도매",기타 화학제품 제조업,"기업개요
동사는 2001년 4월 LG화학에서 분할 신설되어 유가증권시장에 상장됨. 화장품 및 생활용품, 음료 등을 제조, 판매 사업을 영위하고 있음.
궁중 브랜드 '후', 천연발효 브랜드 '숨', 피부과학 브랜드 '오휘', 허브 브랜드 '빌리프'와 같은 경쟁력 있는 럭셔리 브랜드를 보유하고 있음.
주요 종속회사인 코카콜라음료는 비알콜성음료를 제조, 판매하는 사업을 하고 있음.
출처 : 에프앤가이드"
LS네트웍스,"혁화,의류,등산용품 도매,제조/부동산 임대",상품 종합 도매업,"기업개요
LS그룹 내에서 소비재 부문 핵심 기업이며, 주요 사업은 브랜드 사업과 유통 사업, 임대 사업.
브랜드 사업은 'PROSPECS' 브랜드를 통한 신발, 의류, 용품 등의 상품을 대리점 및 직영점, 백화점 등의 다양한 유통 형태별로 소비자에게 직ㆍ간접적으로 제공하고 있음.
임대사업은 'LS용산타워’ 등 부동산으로 사무실 및 상가, 창고 임대 서비스를 제공하고 있으며, 경쟁력 있는 입지를 바탕으로 안정적인 수익을 시현 중.
출처 : 에프앤가이드"
SG세계물산,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",상품 종합 도매업,"기업개요
동사의 연결회사 사업부문은 의류수출, 패션사업, 기타부문으로 구성되어 있음.
의류수출 사업은 GAP그룹(GAP,BANANA REPUBLIC), MACY'S 등 주로 미국 대형 바이어에 주문자 상표부착방식(OEM)으로 제품을 공급하고 있음.
패션사업 부문은 남성정장 바쏘, 바쏘옴므, 여성복 ab.f.z(에이비에프지), ab.plus(에이비플러스), 명품 피혁류 COLOMBO(콜롬보) 총 5개의 브랜드를 보유함.
출처 : 에프앤가이드"
넥센,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",고무제품 제조업,"기업개요
지주부문과 고무 및 물류 사업을 담당하는 동사는 자동차 타이어의 제조 및 판매 사업을 영위하는 넥센타이어(주), 방송업을 영위하는 (주)케이엔엔, 임대부문의 (주)넥센디앤에스를 자회사로 보유.
고무사업의 타이어 주요 상표로는 MILECAP2, i.Q series1, WINGUARD SPORT2, ROADIAN GTX,HTX,MTX,CTX, ROADIAN CT8등이 있음.
고무사업 자동차용 튜브 주요 상표로는 NEXEN이 있음.
출처 : 에프앤가이드"
대교,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",초등 교육기관,"기업개요
동사는 1976년 7월 9일에 한국공문수학연구회로 설립되어 2004년 2월 3일 한국거래소가 개설한 유가증권시장에 주식을 상장함.
동사의 지배회사 및 연결대상 종속회사들이 영위하는 사업은 교육서비스, 교육기관사업, 해외교육사업임.
국내 최초로 개인별 능력별 1:1 학습관리를 제공하는 교육시스템을 도입한 이후 사업 영역을 확대해옴. 대표 브랜드로 '눈높이', '차이홍', '솔루니', '대교 어린이TV', '대교 노리Q' 등이 있음.
출처 : 에프앤가이드"
대우부품,"전해콘덴서,복합부품,전자튜너 제조",자동차 신품 부품 제조업,"기업개요
동사는 2010년 아진산업에 인수되어 전장부품 개발 강화를 통해 전장매출 증가됨에 따라 기존 전자부품에서 자동차 전장부품으로 업종이 변경되었음.
주요 제품인 자동차 전장 부품 등을 생산하는 완성차 업계의 2차 공급업체로 국내 주요거래처로는 한온시스템, 에이치엘만도 주식회사, 현대모비스 등이 있음.
해외 수출 거래처로는 Borgwarner, Ficosa 등이 있음.
출처 : 에프앤가이드"
동양피스톤,자동차엔진용 피스톤,자동차용 엔진 및 자동차 제조업,"기업개요
1977년 6월 설립된 동사는 연결실체 기준으로 내연기관용 엔진피스톤을 전문적으로 생산, 판매하는 피스톤 전문기업임.
오리엔스를 인수하여 국내 1위 피스톤 업체로 발돋움하였으며 중국, 멕시코 현지법인에서 피스톤을 생산하고 있는 글로벌 기업임.
향후에 발생할 친환경차 수요에 적극적으로 대응 및 사업다각화를 통한 기업가치 제고를 위하여 2018년 11월 우신공업 수소연료전지자동차용 인클로저 및 매니폴드 블록 사업 양수계약을 체결함.
출처 : 에프앤가이드"
방림,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",직물직조 및 직물제품 제조업,"기업개요
동사는 원면, 생지, 원사를 가공한 면직물, 염색원단 등을 생산하는 면방제조사로 국내외 대규모 의류업체와 봉제업체, 침장업체에 면방직을 공급함.
반월공단 안산공장에서 염색 및 날염직물을 생산해하고 방직, 직포, 가공의 일괄생산체제를 구축한 베트남 소재 자회사인 방림네오텍스와의 원면, 생지등 원자재 거래를 통한 상품매출을 통해 매출액 증진에 힘쓰고 있음.
유럽, 미국 등 해외 바이어를 통한 해외수출이 매출의 약70%를 차지함.
출처 : 에프앤가이드"
삼양통상,"피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역","가죽, 가방 및 유사제품 제조업","기업개요
동사는 원피를 수입, 가공해 피혁원단을 생산한 뒤 국내외에 판매하는 것을 주요 사업으로 하며 가죽 사업 부문이 전체 매출의 98.57%를 차지함.
부수적으로 연결회사를 통해 서울, 경기와 부산 등에서 부동산임대업을 영위하며 임대 사업은 매출의 1.43%를 차지함.
카시트용 가죽부문은 중국 청도 현지법인을 통하여 차별화된 기술력을 통해 고객의 신뢰를 구축하고 있음.
출처 : 에프앤가이드"
새론오토모티브,"자동차부품(브레이크패드,라이닝)",자동차 신품 부품 제조업,"기업개요
Brake Pad, Lining, Rotor Facing 등 자동차 부품의 제조 및 판매를 주요사업으로 영위.
주요 매출처는 자동차 제조사인 현대자동차, 기아, 폭스바겐, GM, 지리자동차, 장안자동차 등을 비롯한 주요 완성차 제조회사와 만도, 현대모비스 등이 있음.
매출의 내수 및 수출 구성은 2023년 1분기 기준으로 내수 비중은 91%로써 큰 비중을 차지하고 있으며, 수출 비중은 9%임.
출처 : 에프앤가이드"
씨티알모빌리티,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",자동차 신품 부품 제조업,"기업개요
동사는 구동장치, 현가장치를 생산 및 납품하는 자동차 부품 사업을 영위하고 있음.
울산공장(본사), 대구공장, 서산공장의 생산시설을 운영하고, 종속회사인 주식회사 씨티알에코포징의 밀양공장을 보유함.
구동부품인 로터샤프트, 이너레이스, 오디 클러치보스, 볼스크류, 프로펠라샤프트, 현가부품인 엑슬 등과 종속회사의 현가부품인 컨트롤 암을 현대차그룹과 자동차 부품업체 및 해외 완성차 업체에 납품하고 있음.
출처 : 에프앤가이드"
아모레퍼시픽,"화장품,생활용품 제조, 판매",기타 화학제품 제조업,"기업개요
동사는 2006년 (주)아모레아모레퍼시픽그룹을 인적분할하여 설립된 화장품 제조 전문 기업으로, 화장품의 제조 및 판매, 생활용품의 제조 및 판매, 건강기능식품의 판매를 하고 있음.
화장품 사업부문의 브랜드로는 설화수, 헤라 등이 있으며, Daily Beauty 사업부문은 려, 미쟝센, 해피바스 등의 브랜드를 보유하고 있음.
탄소중립위원회 운영, 폐기물 재활용 자원화 등 친환경기업으로 거듭나기 위한 다양한 정책을 펼치고 있음.
출처 : 에프앤가이드"
제이준코스메틱,화장품 제조 판매,기타 화학제품 제조업,"기업개요
동사는 1972년 6월 설립되어, 국내 외에서 화장품 제조 및 판매 등을 주요 사업으로 영위하고 있음.
2022년 7월 주식 양수도 계약을 통해 최대주주가 이도헬스케어에서 엠버케피탈코리아로 변경된 후, 주식 담보제공 계약의 담보권 실행을 통해 최대주주가 아이오케이컴퍼니로 재변경되었음.
마스크팩 외에도 디알씨헬스케어의 미용의료기기 사업과, 에쓰씨컴퍼니를 통한 병원 마케팅 사업 등을 영위하였으나, 22년 3분기 중 지분 매각함.
출처 : 에프앤가이드"
한세엠케이,"케주얼웨어(BUCKAROO, TBJ 등)","섬유, 의복, 신발 및 가죽제품 소매업","기업개요
동사는 1995년 3월 31일에 설립되어, 2011년 6월 21일자로 유가증권시장에 상장되어 매매가 개시되었음.
동사는 TBJ, ANDEW, BUCKAROO, NBA등의 브랜드를 보유하고 10대에서 20대 연령층을 주요 고객층으로 영업을 진행중인 캐주얼의류 전문회사임.
성장동력 확보를 위하여 골프의류 진출을 위해 LPGA와 라이센스 계약을 체결하고 2016년 8월부터 매장전개를 시작함.
출처 : 에프앤가이드"
현대홈쇼핑,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,무점포 소매업,"기업개요
동사는 2001년 방송채널 사용사업과 홈쇼핑 프로그램의 제작/공급 및 도/소매업 등을 목적으로 설립되었음.
동사는 TV홈쇼핑, 인터넷쇼핑몰 사업을 주로 영위하고 있으며, 2018년 사업결합을 통해 플라스틱 창호 제조업 등을 영위하는 (주)현대엘앤씨를 종속회사로 보유하게 되었음.
동사의 주요 자회사로는 한섬이 있으며, 여성의류의 제조 판매업을 주로 영위하고 있음.
출처 : 에프앤가이드"
휴비스,"합성섬유(폴리에스테르원사,원면),재생섬유,폴리에스텔 원사,원면,고상칩 제조,도소매",화학섬유 제조업,"기업개요
당사는 2000년 (주)삼양사와 에스케이케미칼(주)의 50:50 현물출자로 설립되었음.
동사는 폴리에스터 섬유인 단섬유(SF) 및 장섬유(FY)를 주력으로 생산, 판매하는 회사로서 주요 제품은 폴리에스터 제품인 SF, FY, CHIP과 폴리에스터 외의 신소재 제품으로 구성됨.
2018년 해외 합작투자, M&A 등 해외투자 및 해외자회사 관리를 위한 투자플랫폼인 (주)휴비스글로벌을 설립하였음.
출처 : 에프앤가이드"
BGF에코머티리얼즈,엔지니어링 플라스틱 칩,합성고무 및 플라스틱 물질 제조업,"기업개요
동사는 고기능성 폴리머 칩 제조 판매를 목적으로 1997년 10월 13일 설립됨.
기능성 폴리머 소재(칩)은 범용플라스틱에 비해 내열성, 강성 등 기계적 성질이 뛰어나 자동차, 전기전자, 레저, 가구 등 다양한 산업에서 적용처가 확대되고 있음.
주요제품은 엔지니어링 플라스틱 컴파운드 제품으로, 원재료와 부재료를 각 수요처의 용도에 맞게 합성하여 생산ㆍ공급하고 있음.
출처 : 에프앤가이드"
NE능률,영어학습교재,"서적, 잡지 및 기타 인쇄물 출판업","기업개요
동사는 출판 및 인쇄진흥법, 이러닝 산업 발전법에 근거하여 영어교육 및 출판사업 등을 영위할 목적으로 1994년 6월 28일에 설립되었으며, 2002년 코스닥 시장에 상장.
영유아부터 성인에 이르는 폭넓은 고객을 대상으로 영어교육을 포함해 다양한 교육출판 사업과 교육서비스 사업을 제공하는 종합교육서비스기업임.
베스트셀러 영어학습 교재를 중심으로 영어교육 분야에서 높은 브랜드 인지도를 확보하고 있음.
출처 : 에프앤가이드"
YBM넷,"온라인교육, 수수료수입 등",교육지원 서비스업,"기업개요
2000년 6월 설립된 동사는 국내 이러닝 산업을 개척하고 선도해 온 온라인 교육 기업으로 온라인 교육 및 테스트, 디지털 콘텐츠 판매를 기반으로 사업을 확장하고 있음.
MOS, TOEIC, JPT 접수대행 및 온라인 강의 공급을 제공하며, B2B와 B2C 교육에 스마트러닝 서비스를 확대 중.
인공지능 기반의 디지털 학습 프로그램인 '아이러닝'은 국내 최고 권위의 영어교육 학술단체 한국영어교육학회로부터 학습 효과를 공식 인증받음.
출처 : 에프앤가이드"
구영테크,엔진 브라켓(Engine Bracket) 등,자동차 신품 부품 제조업,"기업개요
1989년에 자동차부품생산을 주업으로 설립되었으며, 2000년 12월에 상호를 구영에서 구영테크로 변경함.
1,000여종 이상의 제품을 생산하고 있으며, 자체개발한 Progressive 금형 및 Transfer 자동화 공정으로 자동화 시스템을 구축하여 품질 및 가격 경쟁력을 확보함.
중국 및 미국의 현지법인에서 부품을 생산하여 동사와 미국의 현대차 및 현지 협력업체에 납품 중인 상황.
출처 : 에프앤가이드"
그래디언트,전자상거래,무점포 소매업,"기업개요
동사는 독점규제 및 공정거래에 관한 법률에 따른 지주회사는 아니나 자회사에 대한 지원 및 관리사업을 영위하고 있으며, MRO(산업용소모자재) 전자상거래 사업을 영위하는 아이마켓코리아를 종속회사로 포함하고 있음.
아이마켓코리아, 안연케어, 큐브릿지, 테라펙스 등을 연결대상 종속회사로 보유함.
동사의 사업부문은 계열회사를 총괄 관리 및 지원하는 지주사업, 전자상거래업, 바이오헬스케어사업, 기타사업으로 분류할 수 있음.
출처 : 에프앤가이드"
대동금속,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",금속 주조업,"기업개요
동사는 농업기계용주물, 자동차용주물 및 기타 주물제품 제조 및 판매 등을 영위할 목적으로 설립되었으며 1993년 7월 23일에 코스닥 시장에 상장됨.
연 7.5만톤의 주물 생산능력을 보유하고 있는 주물 제품 생산업체로, 농기계용 주물 제품을 생산하여 모기업인 대동과 가족사인 대동기어에 납품하고 있음.
산업용 건설기계의 핵심부품인 MCV와 관련 유압부품을 볼보 등 건설장비 업체에 납품 중에 있음.
출처 : 에프앤가이드"
디젠스,자동차용 소음기(머플러),자동차 신품 부품 제조업,"기업개요
동사는 2006년 2월 1일 디에이치코리아에서 물적분할방식으로 설립되었으며, 2012년 11월 22일 코스닥시장에 상장함.
주요 매출은 배기계 시스템이며, 주요 매출처는 한국GM, 르노삼성, 닛산트레이딩, 상하이지엠(유) 등이 있음.
한국GM과의 오랜 거래관계와 연구개발능력, 품질 등의 경쟁력을 바탕으로 글로벌GM으로 거래관계를 확대, 전세계적으로 사업영역을 확대하고 있음.
출처 : 에프앤가이드"
메가스터디,"온라인강의,교재판매","서적, 잡지 및 기타 인쇄물 출판업","기업개요
지배회사인 메가스터디(주)에서 투자 및 기타 사업부문과 출판사업부문, 급식사업부문을 운영하고, 종속회사 중 메가엠디(주)와 그 자회사등에서 교육사업부문을 운영.
교육사업부문은 법학전문대학원, 변호사시험, 의ㆍ치의학전문대학원, 부동산 자격증 준비생 등을 대상으로 온ㆍ오프라인 교육서비스를 제공 중.
출판사업부문은 학습서, 참고서, 유아동 서적 및 단행본을 출판하고 있으며 출판사업의 브랜드는 '메가스터디북스'.
출처 : 에프앤가이드"
모다이노칩,"ESD필터,칩바리스터","섬유, 의복, 신발 및 가죽제품 소매업","기업개요
주요사업은 세라믹 소재를 기반으로 한 전자기기 부품을 제조하는 전자부문과 백화점 수준의 서비스를 제공하는 도심외곽형 아울렛을 운영하는 유통부문임.
전자부문은 전자기기에 적용되어 정전기 및 전자파 방지부품을 제조하고 있음. 유통 부문은 백화점형 할인점 등을 운영하여 의류 브랜드의 이월상품 및 기획상품 등을 상시 할인된 가격으로 판매하고 있음.
2019년 100% 자회사인 모다와 모다아울렛, 에코유통, 에이치엠리테일을 흡수합병함.
출처 : 에프앤가이드"
시공테크,"박물관, 전시관, 엑스포, 특수영상",전문디자인업,"기업개요
동사는 1988년 2월 설립되었으며, 전시물의 기획, 설계 및 제작설치, 영상제작 및 인테리어 설계, 공사 등의 사업을 주된 핵심사업으로 영위하고 있음.
국립과학관, 2012 여수세계박람회 주제관, 2015 밀라노엑스포 한국관, 2017 아스타나엑스포 주제관, 카자흐스탄 국립박물관 등을 담당하였으며, 2025 오사카엑스포 한국관 전시 운영 용역을 수주한 상태임.
출처 : 에프앤가이드"
아이에이,"반도체 및 모듈, 제어기",전자부품 제조업,"기업개요
동사는 자동차 전장 분야를 중심으로 반도체 및 모듈, 제어기 사업을 전개하고 있음.
계열회사 등을 통해 전력반도체 및 모듈, 자동차 전장용 소프트웨어 개발과 관련된 사업 등을 함께 영위하고 있음.
반도체 설계기술과 시스템솔루션 개발기술 등 우수한 설계 능력과 노하우를 바탕으로 동사는 시장규모가 급격히 확대될 것으로 전망되고 있는 자동차 전장분야에 대한 기술 개발 활동을 확장하고있음.
출처 : 에프앤가이드"
위니아에이드,"전자제품 소매, 물류주선, 서비스대행",상품 종합 도매업,"기업개요
동사는 위니아로부터 분사되어 설립되었으며 유통사업, 물류사업, Care서비스사업을 영위.
국내 No.1 서비스대행 기업으로 Apple, Electrolux, Sony(SIE) 등 글로벌 제조사 등에 서비스를 제공하고 있음.
WINIA AID LOGISTICS AMERICA, LLC를 청산하고 자회사DAYOU AMERICA, INC.를 설립하였음. WINIA AMERICA, LLC는 2022년 종속회사로 편입되었음.
출처 : 에프앤가이드"
제닉,"하이드로겔 마스크 팩, 기타화장품",기타 화학제품 제조업,"기업개요
동사는 글로벌 특허 제조기술을 보유하고 있는 수용성 하이드로겔 마스크팩 '제닉-셀더마팩'으로 알려진 화장품 제조 및 판매업체임
2007년 ‘하유미 팩’으로 불린 하이드로겔 마스크팩을 출시하며 시장을 선도하였고, 현재까지도 높은 시장 지위를 유지하고 있음.
홈쇼핑 외 인플루언서를 통한 라이브 방송 등으로 유통 채널을 확장하고 있으며, OEM/ODM 유통채널을 통해서도 다양한 제품을 판매하고 있음.
출처 : 에프앤가이드"
커넥트웨이브,"인터넷쇼핑몰 가격비교서비스, 온라인광고",소프트웨어 개발 및 공급업,"기업개요
동사는 2011년 코스닥시장에 상장하였으며 2022년 합병 후 사명을 현재의 '주식회사 커넥트웨이브'로 변경함. 컴퓨터 주요부품 가격비교로 시작해 현재는 전자제품 종합 가격비교사이트를 운영함.
동사는 온라인 쇼핑몰 솔루션, 광고 솔루션, 글로벌 배송대행 서비스, 글로벌 제품 소싱공급 등을 기반으로 토털 이커머스 서비스를 제공하는 플랫폼 기업임.
2023년 1분기 보고서 작성일 기준 동사를 제외한 23개의 계열회사를 가지고 있음.
출처 : 에프앤가이드"
코데즈컴바인,패션의류,봉제의복 제조업,"기업개요
여성캐주얼 의류를 제조/유통하는 패션사업을 주요사업으로 영위중이며 주요 브랜드는 '코데즈 컴바인'임.
2016년 12월 미국 이너웨어 브랜드 ""JOCKEY""(자키) 국내 라이센스 계약체결이후 남성/여성 속옷, 내복, 양말 등을 제조하여 이마트, 홈쇼핑에 공급 중.
동사의 영업점은 주로 중심지에 매장이 집중되어 있으며, 최근 젊은층 중심으로 저렴한 가격으로 트렌디한 스타일링을 할 수 있는 차별화된 서비스를 제공하고 있음.
출처 : 에프앤가이드"
코디,"화장품제조,LCD A/S",기타 화학제품 제조업,"기업개요
1999년 2월 설립되어 사업 초기에는 LCD 및 LED 검사장치와 산업용 축전지 및 급속충전기 사업을 영위하였음.
2016년 색조화장품 생산 전문기업인 마린코스메틱 인수를 통해 색조화장품 OEM/ODM과 LCD Probe Unit, 화장품 용기 제조 및 판매 사업을 주요사업으로 영위하고 있음.
연결종속회사로 이노코스텍이 있으며, 종속회사였던 에스유알코리아는 22년 9월 지분을 전량 매각함.
출처 : 에프앤가이드"
코리아에프티,"캐니스터,플라스틱필러넥,의장부품",자동차 신품 부품 제조업,"기업개요
동사는 카본 캐니스터, 플라스틱 필러넥 등 자동차 연료계통 부품과 실내외 의장 부품 등 친환경 자동차 부품을 생산하고 있음.
현대차, 기아를 주요 매출처로 하여 자동차의 골격이 되는 차체 부품의 제조, 공급 및 판매회사임.
매출구성은 국내법인 53.15%, 폴란드 44.91%, 인도 6.22%, 중국 5.71%, , 미국 3.54%, 연결조정 -13.53%로 이루어져 있음.
출처 : 에프앤가이드"
티피씨글로벌,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",자동차 신품 부품 제조업,"기업개요
동사는 1998년 12월 인발튜브, 연료/냉각수 튜브 등 자동차 부품을 제조판매할 목적으로 설립됨. 2011년 2월 8일 코스닥시장에 상장되어 매매가 개시됨.
동사는 자동차부품, 감속기, 합성수지배관 제조업을 주요 사업으로 영위함.
정밀강관, 방진부품, 연료주입계통, 냉각계통, 엘리베이터/ 에스컬레이터용 권상기(감속기), 동기모터, 산업용 감속기, 로봇감속기 등을 제조하여 판매함.
출처 : 에프앤가이드"
현대공업,"시트패드, 암레스트, 헤드레스트",자동차 신품 부품 제조업,"기업개요
동사는 1969년 설립되어 시트패드 발포 기술등을 바탕으로 주력 제품인 자동차용 시트패드, 암레스트,헤드레스트, 사이드패드를 개발 및 생산 판매하고 있음.
동사는 종속회사로 북경현공기차부건 유한공사, 황화현공기차부건 유한공사, HDI AMERICA INC 를 보유하고 있음.
동사의 제품들은 현대자동차 및 기아 등의 완성차업체들의 월간, 년간 계획에 따라 생산하고 있음.
출처 : 에프앤가이드"
BYC,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",봉제의복 제조업,"기업개요
동사는 제조업(도소매 포함), 건설업, 임대업을 영위하고 있으며, 제조업은 메리야스류의 제품을 주로 제조(또는 외주생산한 상품을 매입)하여 판매하고 있음.
건축도급공사와 자체분양공사로 건설업을 영위하고 있으며, 동사 보유부동산을 통하여 임대사업도 영위하고 있으나, 동사의 주업종은 제조업임.
동사의 경쟁사로는 쌍방울, 좋은사람들, 비비안, 신영와코루 등이 있음.
출처 : 에프앤가이드"
DRB동일,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",고무제품 제조업,"기업개요
동사는 자동차 고무 부품(창고무), 토목건축자재, 면진제진시스템 등을 제공하는 종합고무부품을 영위.
동력 전달에 널리 쓰이는 전동벨트 및 운반라인의 효율성을 극대화 시킬 수 있는 컨베어벨트를 생산하는 산업용 고무제품부문과 의료기기 등을 생산하는 기타부문을 영위함.
자동차, 시멘트, 기계, 건설, 철강 등 실 수요처에 대한 직접영업과 대리점을 통한 유통영업을 병행하고 있음.
출처 : 에프앤가이드"
GKL,카지노,유원지 및 기타 오락관련 서비스업,"기업개요
동사는 2005년 9월 6일 설립되어 2009년 11월 코스피 시장에 상장됨.
동사는 '외래관광객 유치와 외화획득을 통한 관광수지 개선, 한국 카지노 산업의 국제 경쟁력 제고'를 위해 서울과 부산 총 3곳에 외국인 전용 카지노를 운영하고 있음.
연중무휴로 24시간 영업장을 운영중에 있으며, 2022년 3분기말 현재 175대의 테이블, 354대의 슬롯머신, 145대의 전자게임 테이블(ETG)을 가동하고 있음.
출처 : 에프앤가이드"
HL만도,"제동장치, 조향장치, 현가장치",자동차 신품 부품 제조업,"기업개요
동사는 2014년 한라홀딩스의 자동차부품 제조ㆍ판매업 부문이 인적분할되어 설립되었으며, 2022년 9월 5일 임시주주총회를 통해 사명이 만도에서 HL만도로 변경됨.
동사는 제동, 조향, 현가장치 및 기타 자동차부품의 설계, 조립, 제조, 공급 및 자동차부품의 마케팅, 판매업 등을 영위하고 있음.
사업구조 안정화를 위하여 현대기아차 뿐 아니라 GM, Ford, 중국 로컬 OEM, 유럽 및 인도 완성차로 고객다변화를 진행 중임.
출처 : 에프앤가이드"
계양전기,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",일반 목적용 기계 제조업,"기업개요
동사는 1977년 4월에 전동공구 제조 및 판매를 목적으로 설립되었으며 1988년 한국증권거래소에 상장하였음.
주요제품으로 전동공구, 엔진, 산업용구 등이 있으며 구체적인 용도로는 기계, 건축 및 농업용으로 사용됨. 계양, 미쓰비시, 다이신 등을 주요고객으로 두고 있음.
전장품의 매출비중이 약 65% 내외를 점유하고 있으며, 수출시장에서 의 매출 확대 시도중에 있음.
출처 : 에프앤가이드"
금호에이치티,자동차용 전구 및 LED모듈,자동차 신품 부품 제조업,"기업개요
동사와 연결회사는 자동차용 조명부품을 전문적으로 제조 및 판매하는 지배적 단일사업을 영위하고 있음.
국내외에서 차량 전면/후면 조명장치, 계기판, 실내등 등 자동차에 사용되는 전 부문의 조명을 생산함.
동사는 완성차업체기준으로 2차 벤더에 속하며 자동차용 조명장치 완제품을 납품하는 1차 벤더에 자동차용 조명장치 중 부분품인 백열전구 및 LED모듈을 제조/공급하고 있음.
출처 : 에프앤가이드"
대유플러스,"유,무선 통신장비",통신 및 방송 장비 제조업,"기업개요
동사와 연결종속회사의 주요 사업은 정보통신부문, 에너지사업부문, 소형가전제조 및 판매사업을 영위하는 가전사업부문, 자동차부품부문이 있음.
동사의 연결대상 종속회사인 대유글로벌은 자동차 알루미늄휠을 생산하여 현대모비스, 현대자동차, 기아, 현대위아, 현대글로비스, 케이엠씨아이 등에 납품.
각 부문별 매출 구성은 정보통신부문이 1.71%, 에너지사업부문이 2.89%, 가전사업부문이 5.59%, 자동차부품부문이 89.80%로 구성됨.
출처 : 에프앤가이드"
