Company,items,industry,description
아세아,"회사본부,지주회사 및 경영컨설팅 서비스업",회사 본부 및 경영 컨설팅 서비스업,"기업개요
동사는 지주회사로 종속회사가 영위하는 사업으로는 시멘트, 제지, 기타사업으로 분류되며 시멘트 사업 부문은 시멘트와 레미콘, 몰탈 등을 제조해 판매함.
제지 사업 부문은 골판지원지, 골판지원단 및 상자 등을 만들어 판매하며 기타 부문은 창업투자업, 메탈실리콘제조 및 판매, 농작물재배 및 판매 등을 담당함.
제지사업, 시멘트사업 순으로 영업수익에서의 기여도가 높음.
출처 : 에프앤가이드"
코스모화학,"이산화티타늄 및 부산물, 황산코발트 및 부산물",기타 화학제품 제조업,"기업개요
동사는 1968년 2월에 설립되었으며, 이산화티타늄(아나타제, 루타일), 폐수처리제 등을 제조 및 판매하고 있음.
종속기업으로는 기능성필름, 2차전지용양극활물질 등을 생산 및 판매하는 코스모신소재와 유기 및 무기 화학공업 제품제조, 시스템 인터그레이션서비스업을 영위하는 코스모촉매 및 코스모에코켐이 있음.
국내 유일의 이산화티타늄 제조업체이며, 수입제품 외 국내 경쟁 생산업체는 없음.
출처 : 에프앤가이드"
코오롱인더,"산업자재, 화학, 필름",화학섬유 제조업,"기업개요
동사는 코오롱의 제조사업부문이 분할되어 신설된 제조회사임. 2010년 2월 1일자로 상장되어 유가증권시장에서 매매가 개시됨.
동사 및 주요종속회사의 사업은 산업자재군, 화학소재군, 필름/전자재료군, 패션군, 기타사업군으로 구성되어 있음.
다양한 사업영역을 영위하고 있어 경기변동에 대응하기 비교적 용이해 특정 사업영역을 주로 영위하고 있는 회사들에 비해 안정적인 실적을 보임.
출처 : 에프앤가이드"
후성,"불소화물 제조,도매",기초 화학물질 제조업,"기업개요
동사는 2006년 퍼스텍주식회사로부터 인적분할하여 설립되어 기초화합물(불소화합물) 사업을 영위하고 있음. 동사는 불소화합물 사업분야에서 국내 유일 생산, 판매하는 등 국내에서 선도적 위치를 확보함.
2022년 12월 포괄적 주식교환을 통해 한텍을 종속회사로 편입하여 화공기기 제조업을 함께 영위하고 있음.
기초화합물 화학소재는 국내 및 해외 전방 가전사, 반도체 생산 업체, 전해액 Maker 업체 등으로 판매되고 있음.
출처 : 에프앤가이드"
휴스틸,"강관(배관용,구조용,유정용) 제조,도매",1차 철강 제조업,"기업개요
동사는 단일 사업부문(강관 제조 및 판매)으로 구성되어 있으며 최대 수요산업은 건설과 조선산업, 에너지 관련 사업임.
주요 제품으로는 배관용 강관과 토목, 건축 등의 구조물에 사용되는 구조용 강관, 유정 굴착 및 채유에 사용되는 유정용 강관 등을 생산, 판매함.
동사는 제품 경쟁 심화를 타계하기 위해 저부가가치 제품보다는 유정용 강관, 고강도 후육강관 등 고부가가치 사업에 주력하고 있음.
출처 : 에프앤가이드"
광진실업,마봉,1차 철강 제조업,"기업개요
동사는 1969년 설립되었으며 철강제품 제조 판매업, 철강제품 도매업, 수출입업, 오토바이 판매와 수리를 목적사업으로 영위함.
봉강, 스텐레스 등을 주요 제품으로 하며 가격은 전반적으로 증가하는 추세임. 동사의 전방산업은 설비투자, 기계부문 및 자동차 부분으로 매출의 영향을 받음.
철강 가격의 안정화 등으로 불확실성이 감소되면 내부 제조 경쟁력 강화로 수익성을 높이고, 부실자산 최소화로 재무 건전성을 확보할 예정.
출처 : 에프앤가이드"
나노씨엠에스,"근적외선 흡수/반사 안료, 자외선 유기형광 안료, 적외선 발광체",전자부품 제조업,"기업개요
동사는 나노소재 관련 전자재료용 나노무기소재, 나노금속화합물, 나노유기형광체의 기초연구를 바탕으로 나노신소재 개발 및 제조업을 주요 사업으로 영위하고 있음.
파장 선택성 소재 개발 기술을 통한 지폐, 여권, 운전면허증, 주민등록증(NID CARD) 등의 보안인쇄 시장이 주요 타겟임.
근적외선 흡수/반사 안료 부문은 동사의 위조방지 신기술이 한국은행권에 적용됨. 제품의 차별화 통해 유럽 및 아시아 등 외국은행권 진출 준비 중임.
출처 : 에프앤가이드"
대림제지,골판지원지,기타 종이 및 판지 제품 제조업,"기업개요
동사는 골판지, 골판지상자 및 골판지 제조에 사용되는 골판지용 라이너 및 골심지를 생산하고 있으며 계열회사는 공산품, 식품, 의약품 및 농수산물 등 각종 제품의 외부포장에 사용되는 골판지 및 골판지상자를 제조.
공산품, 식품, 의약품 및 농수산물 등 각종 제품의 외부포장에 사용되는 골판지 및 골판지상자를 100% 주문생산,
오산과 파주에 제조시설을 운영함. 오산공장은 골판지 원지를 생산하고, 파주공장은 골판지를 생산하고 있음.
출처 : 에프앤가이드"
동국S&C,Wind-Tower,"구조용 금속제품, 탱크 및 증기발생기 제조업","기업개요
동사는 2001년 설립되어 풍력 금속 구조재,건설업 등을 주요사업으로 영위하고 있음. 동사의 사업분야는 신재생에너지부문, 건설부문, 철강부문 등으로 구성되어 있음.
동사의 생산설비는 신재생에너지 부문 22,163톤(가동률 41.2%), 철강부문 42,300톤(가동률 : 53.6%)을 갖추고 있음.
동사는 시장환경의 변화에 대응하기 위해 해상풍력용 Wind Tower 및 중대형 해상구조물 등 신규사업 진출을 준비 중임.
출처 : 에프앤가이드"
동국산업,"철강무역,강판제품제조",1차 철강 제조업,"기업개요
동사는 냉연강판가공 및 판매, 무역업 등을 주요사업으로 영위하고 있으며 자회사인 신안풍력발전에서는 신재생에너지 사업부문을 영위하고 있음.
주력제품인 냉연 특수강의 주수요산업은 자동차 산업이 80% 이상을 차지하며, 산업기계는 10%대를 유지하고 있어 자동차 산업의 경기변동에 민감한 영향을 받음.
매출은 냉연강판 45.46%, 칼라강판 24.92% 등으로 이루어져 있음.
출처 : 에프앤가이드"
석경에이티,바이오 및 전기전자 나노 소재,기초 화학물질 제조업,"기업개요
동사는 덴탈 소재, 화장품 원료사업을 포함한 바이오헬스케어 산업, 프린터 토너 소재, 플라스틱 필름용 소재를 포함한 전기전자 소재 사업을 영위하고 있음.
동사는 2000년 12월 석경화학에서 석경에이티로 법인 전환하면서 설립되었고 석경화학에서 주로 다루었던 나노소재를 주력 사업으로 연구개발 및 제조와 판매를 개시하였음.
현재는 신기능을 발현할 수 있는 새로운 무기소재를 포함, 네 가지 사업부문을 중심으로 제품을 생산하고 있음.
출처 : 에프앤가이드"
쎄니트,스테인레스 냉연강판,1차 철강 제조업,"기업개요
1995년 설립되어 2000년 코스닥시장에 상장하였으며 스테인리스 박판제조업을 주된 사업으로 운영하고 있음.
동사는 스테인레스 박판 제조업과 시네마 운영사업을 영위하고 있음. 종속회사인 영산콘크리트공업을 통해 레미콘 제조 및 판매업을, 동부씨앤씨를 통해 골재제조 및 판매업을 영위하고 있음.
스테인레스 판재는 소득증가, 산업 발달과 더불어 자동차, 가전 등 수요산업의 제품 고급화 추세로 수요가 늘고 있음.
출처 : 에프앤가이드"
연우,화장품 용기,플라스틱제품 제조업,"기업개요
동사는 1994년 설립되어 2015년에 코스닥시장에 상장하며 화장품 포장용기 및 디스펜스 제조와 판매 및 수출입 사업을 영위하고 있음.
동사의 주요 제품으로는 펌프형 용기, 튜브형 용기, 견본용 용기 등이 있음.
국내 주요 고객사는 아모레퍼시픽과 LG생활건강이며, 해외 주요 고객사는 북미 소재의 화장품 브랜드임. 주요 수출국으로는 미국, 유럽, 중국, 일본 등이 있음.
출처 : 에프앤가이드"
와이오엠,"VCI,LDPE필름 외",기타 전문 도매업,"기업개요
동사는 1999년 설립돼 2002년 코스닥 시장에 상장한 폴리에틸렌(PE) 필름 제조업체로 HDPE Film, VCI Film, LDPE Film을 현대모비스와 LG전자 등 협력업체에 공급하고 있음.
폴리에틸렌(PE)은 수입제품이 가격경쟁력에 우위를 점하고 있으나, 품질경쟁력 및 납기경쟁력에서 국내제품이 우위를 점하고 있음.
고부가가치 제품개발을 위한 R&D 투자를 확대하여 변화하는 수요에 대응하고 있음.
출처 : 에프앤가이드"
육일씨엔에쓰,IT용 Cover Glass,전자부품 제조업,"기업개요
동사는 2007년 3월 22일에 설립되었으며, 2015년 12월 24일에 한국거래소가 개설한 코스닥시장에 상장한 주권상장법인임.
강화유리 사업은 커버 글래스 중 기술적 난이도가 높은 3D CG를 주력으로 하며, 부가적으로는 Back Cover Glass Assembly 및 PVD 등의 임가공사업을 영위함.
정밀화학 사업은 2022년 1월 씨엔에이를 인수하여 PVC 안정제 및 자외선흡수제 등의 제조 및 판매 사업을 영위함.
출처 : 에프앤가이드"
한국선재,철강선재류,1차 철강 제조업,"기업개요
동사는 선재류(아연도금철선, 스테인리스강선) 제조가공 및 판매를 영위할 목적으로 1990년에 설립됨.
주요 제품으로는 철강재, 아연도금 철선, 스테인리스강선 등이 있으며 종속회사를 통하여 고가의 장비 또는 설비의 핵심부품으로 사용되는 제품인 계장용 Fitting 및 Valve를 생산하고 있음.
동사는 종속회사로 튜브피팅과 함께 밸브 생산, 판매하는 한선엔지니어링과 화물운송알선 사업을 영위하는 금제를 두고 있음.
출처 : 에프앤가이드"
한창산업,"아연말,리튬브로마이드,산화망간,인산아연",1차 비철금속 제조업,"기업개요
동사는 1985년 설립된 아연말, 인산아연 등의 제조 및 판매 기업임. 동사는 아연말(Zn), 인산아연(Zn3 (PO4)2 ·H2O), 리튬브로마이드(LiBr), 제올라이트를 생산 공급하고 있음.
아연말과, 인산아연은 선박, 컨테이너, 철 구조물에 사용되는 중방식 도료(녹 방지용 페인트)의 기초 원료로 사용됨.
LiBr은 흡수식 냉/온수기 흡수제로 냉난방장치에 사용되며, 제올라이트는 흡착식 산소 제조장치에 사용됨.
출처 : 에프앤가이드"
POSCO홀딩스,"열연코일,냉연강판,후판,선재,스테인리스 제조",1차 철강 제조업,"기업개요
동사는 자동차, 조선, 가전 등 산업에 원자재를 공급하는 철강사업(포스코)을 주력으로 영위하고 있으며, 무역/건설/에너지를 포함한 친환경인프라사업(포스코인터내셔널, 포스코건설, 포스코에너지 등)도 운영.
제선, 제강 및 압연재의 생산과 판매를 주요 사업으로 영위하고 있는 업체
그룹 전반의 성장 전략을 수립하고 미래 사업 테마를 발굴하며 M&A 등 신사업을 추진하는 미래사업 포트폴리오 개발자 역할을 수행.
출처 : 에프앤가이드"
TCC스틸,"석도강판,표면처리강판 제조,판매",1차 철강 제조업,"기업개요
식음료 및 산업 포장용기와 전자제품에 쓰이는 전기주석도금강판·전해크롬산처리강판·전기동도금강판·전기니켈도금강판·라미네이트강판 등을 생산하는 표면처리강판 전문제조업체임.
주 수요자는 제관업체, 왕관업체 및 가전업체 등이 있으며, 국내 전기주석도금강판 시장은 국내 3개의 석도사가 공급하고 있는 시장구조로 영업안전성이 높은 편임.
매출에서 수출이 차지하는 비중은 60% 이상으로 동아시아 지역 및 미주지역 등 다양한 국가에 판매하고 있음.
출처 : 에프앤가이드"
고려아연,"연,아연괴 제조,판매",1차 비철금속 제조업,"기업개요
동사의 연결대상 종속회사는 74개사이며, 사업부문별로 비철금속 제조 및 판매업, 비철금속 수출입업, 광산개발업 등이 있음.
그 외에 동사는 핵심사업인 제련업을 기반으로 한 2차전지 전해동박 생산업, 친환경적 자원 순환 사업, 신재생에너지 및 수소개발 등의 신사업이 있음.
해외에서도 지배회사와 같은 비철금속제조 및 판매업(Sun Metals Holdings , Sun Metals Corporation Pty Ltd)을 하고있음.
출처 : 에프앤가이드"
동남합성,"계면활성제,정밀화학품 제조,도매/부동산 임대",기초 화학물질 제조업,"기업개요
동사는 1965년 10월 1일에 설립되었으며 1996년 12월 24일자로 유가증권시장에 상장됨.
동사는 계면활성제를 제조, 판매하는 회사로 세제, 섬유, 제지, 금속, 농약, 페인트, 피혁 등 전 산업에 걸쳐서 사용되고 있음.
비이온 계면활성제 분야에서는 국내최초로 좁은 에톡실레이션 분포를 가진 비이온 계면활성제 개발에 성공하여 현재까지 국내에서는 유일하게 제품을 공급하고 있음.
출처 : 에프앤가이드"
동일제강,"PC강연선, 경강선, 도금선, 마봉강",1차 철강 제조업,"기업개요
동사는 PC강선 및 강연선, 아연도 강선 및 강연선, 경강선, 마봉강 등을 제조, 판매 등을 사업으로 영위하고 있음.
공급과잉에 따른 판매 경쟁의 심화가 두드러져, 품질향상을 통한 점유율 유지 및 확대에 힘쓰고 있으며, 강점을 가지고 있는 품목은 선재에서는 PC강연선이고 마봉에서는 SUS 마봉임.
매출 비중은 마봉 76.02%, 선재 23.77% 등으로 이루어져 있음.
출처 : 에프앤가이드"
무림P&P,"표백화학펄프(B.K.P) 제조,목재가공,조림사업","펄프, 종이 및 판지 제조업","기업개요
동사 사업은 펄프, 제지, 금융, 기타 부문으로 분류되며. 펄프부문은 표백화학펄프 제조와 판매를, 제지 부문은 아트지와 백상지 등 인쇄용지 제조와 판매를 담당함.
금융부문은 여신전문업을 운용하며 기타 부문은 수산화마그네슘의 제조 및 판매, 조림사업을 영위함.
제지부문의 동사 매출 비중은 72.38%이며, 노트, 다이어리 등에 사용되는 백상지와 잡지, 캘린더,라벨, 쇼핑백 등에 사용되는 아트지를 주로 생산하고 있음.
출처 : 에프앤가이드"
미원홀딩스,도료첨가제,기타 금융업,"기업개요
동사는 미원상사로부터 인적분할 된 후 2009년 2월 2일 법인설립이 됨. 2009년 2월 26일 유가증권시장 상장을 승인받아, 2009년 3월 2일 한국거래소 유가증권시장에 상장됨.
지주회사 체제로 전환하기 위해 2017년 인적분할 됨에 따라 투자, 용역수익, 임대수익 등의 지주회사 사업을 영위하고 있음.
2000년 (주)동남합성 칠곡지점을 포괄영업양수하여 영업을 개시하였으며, 상품판매와 창고임대 및 보관 사업을 영위하고 있음.
출처 : 에프앤가이드"
삼아알미늄,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1차 비철금속 제조업,"기업개요
동사는 알루미늄박 국산화 실현이라는 가치를 걸고 1969년 설립한 이래 알루미늄박 생산, 각종 레토르트 파우치 및 의약품, 산업용 등의 가공용 제품 생산 판매 사업을 영위하고 있음.
최근에는 2차전지 시장이 급성장함에 따라 동사가 선도적으로 개발해온 LIB 양극집전체 판매 확대가 회사 성장을 이끌고 있음.
연결회사는 압연, 가공, 전자부품판매 사업부문의 총 3개 사업부 체제로 운영되고 있음.
출처 : 에프앤가이드"
세아홀딩스,지주회사/투자 및 경영컨설팅/부동산 임대,1차 철강 제조업,"기업개요
동사는 2001년 (주)세아제강지주의 투자사업부문과 임대사업부문의 인적분할 방식으로 분할신설되어, 현재 세아그룹의 지주회사업을 영위하고 있음.
2023년 1분기 말 현재 동사를 포함하여 총 28개의 국내계열회사를 가지고 있으며, 이 중 동사를 모회사로 하는 국내 자회사는 총 8개사임.
주요종속회사로는 (주)세아베스틸지주, (주)세아베스틸, (주)세아창원특수강, (주)세아특수강, (주)세아엠앤에스 등이 있음.
출처 : 에프앤가이드"
알루코,"알루미늄제품,샷시 제조",1차 비철금속 제조업,"기업개요
동사는 현대알루미늄,알루텍,KPTU,현대알루미늄VINA 등의 계열사로 구성된 알루코 그룹의 주력 계열사임.
한국/베트남의 주조/압출/CNC/피막 등 최신 일관 생산 체제와 지속적 R&D 투자를 통해 고부가가치 산업용 부품 소재를 생산하고 있음.
전기차 배터리 케이스/디스플레이/모바일 등 전자부품소재,방화창/커튼월 등 창호제품, 자동차 경량화부품/철도차량 경량화부품/선박 LNG저장탱크 모듈/솔라 등 친환경 부품소재 사업으로 구성됨.
출처 : 에프앤가이드"
원림,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",직물직조 및 직물제품 제조업,"기업개요
동사는 1968년 10월에 설립되어, 산업용 포장재 제조업, 도매업, 부동산업을 주요사업으로 영위하고 있으며, 경남 양산시 등에 제조시설을 가지고 있음.
동사의 주 생산품인 PP BAG, PE BAG 의 국내 시장 점유율은 60%(동사 추정치) 수준을 보이고 있음.
동사의 사업부문은 산업용 포장재 제조 및 도매하는 화성사업부문, 임대사업부문, 금융투자사업부문, 의료기기사업부문으로 나뉨.
출처 : 에프앤가이드"
태경비케이,"생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영","시멘트, 석회, 플라스터 및 그 제품 제조업","기업개요
동사는 액체탄산 및 드라이아이스 등의 제조, 판매를 영위할 목적으로 1970년 11월 11일에 설립되었으며 주요 생산제품은 액체탄산, 드라이아이스, 수산화마그네슘 및 액상소석회임.
탄산가스 동업계 타사가 단일 원료공급처에 의한 단일공장을 운영하는 것에 비하여 현재 복수 원료 공급처에 의한 다수의 액체탄산 제조공장을 운영.
액체탄산은 주로 맥주, 탄산음료등 음료용을 비롯하여 조선용접, 냉매제, 산화방지제등의 공업용 용도로 사용됨.
출처 : 에프앤가이드"
파미셀,"줄기세포치료제,화장품",기초 의약물질 및 생물학적 제제 제조업,"기업개요
1968년 설립되어 1988년 상장. 줄기세포 치료제 등 의 제조 및 판매, 연구개발 등을 위한 바이오사업과 친환경 난연제를 주요 사업으로 영위.
세계 최초의 줄기세포치료제를 개발한 바이오 제약 전문기업이며 바이오사업부, 바이오케미컬사업부 등 2개의 사업부를 두고 있음.
컨소시엄 구성, 공동 연구 등 대기업과 연계한 지속적인 연구개발을 통해 신소재 제품 개발을 계속하고 있으며 이를 통해 새로운 매출을 계속 발굴 중에 있음.
출처 : 에프앤가이드"
한농화성,"계면활성제,글리콜에테르 제조,판매",기타 화학제품 제조업,"기업개요
동사 제품은 사업부문별로 GE, EM으로 나뉘어져 있음.
GE는 EO(Ethylene Oxide), PO(Propylene Oxide) 등을 주원료로 알콜류와 반응시켜 산업용 용제를 생산하는 산업.
EOA는 알콜, 지방산, 아민, EO(Ethylene Oxide), PO(Propylene Oxide) 등을 주원료로 사용하여 여러 특성을 지닌 유도체를 생산하는 사업임.
출처 : 에프앤가이드"
KG ETS,"집단에너지(스팀), 산화동, 폐기물 소각",기타 화학제품 제조업,"기업개요
2019년 5월 케이지씨에스에너지(주)를 합병, 2022년 5월 코어엔텍(주)와 물적분할. 쌍용자동차는 2022년 9월말 계열 편입.
동사는 바이오디젤 공정 부산물(피치), 동물성 유지, 음식물쓰레기 기름(음폐유), 팜 부산물 등 미활용 자원 원료로 친환경 발전용 연료를 제조하여 판매.
냉연강판, 각종표면처강판을 주요제품으로 생산 및 판매하는 KG스틸(주)(지배회사)와 동종업을 영위하는 종속회사로 구성된 철강 전문회사
출처 : 에프앤가이드"
금강철강,"냉연압연강판, 산세코일",1차 철강 제조업,"기업개요
동사는 철강재 판매업, 자동차 및 전자부품 제조 및 판매업 등의 목적으로 1977년 설립되었으며, 2002년 코스닥증권시장에 주식을 상장함.
동사는 자동차, 가전, 건설, 산업용기 등의 산업원자재인 코일을 자동화 기계설비를 갖추고 수요자가 원하는 규격으로 전·절단 가공하여 공급하는 것을 주요사업으로 영위하고 있음.
동사는 포스코의 판매점으로서 전량 포스코로부터 원재료(코일)를 공급받아 가공하여 판매함.
출처 : 에프앤가이드"
대륙제관,휴대용부탄가스 및 금속포장용기,기타 금속 가공제품 제조업,"기업개요
동사는 윤활유관, 페인트관, 식용유관 등으로 대표되는 일반관과 연료관이라 불리는휴대용 부탄가스를 제작 및 판매함.
또한 일반 에어졸관이라 불리는 헤어스프레이관, 스프레이식 살충제관 등과 연료관에 부착되는 캡등의 사출물, 각종 제관 기계를 제작 및 판매하고 있음.
전기 전자부품을 제조 생산하는주식회사 대양코리아(구,대륙전자)의 인수 등 사업 다각화를 추진하고 있음.
출처 : 에프앤가이드"
대정화금,"시약, 원료의약품",기초 화학물질 제조업,"기업개요
동사는 1986년 법인전환 후 2010년 12월 20일자로 코스닥시장에 주식을 상장함.
일반, 분석, 진단, 특수 시험용 시약 및 전자급 솔벤트, 원료 의약품 등의 제조 사업을 영위하고 있으며 화학회사와 제약사에 제품을 공급하고 있음.
주요 제품 및 상품으로는 각종 Alcohol류 및 Acetonitrile, Tetrahydrofuran, Ethyl acetate 등이 있음.
출처 : 에프앤가이드"
대창스틸,"냉연강판, 이중바닥재",1차 철강 제조업,"기업개요
동사는 철강재 및 건축자재의 가공, 제조 및 판매 등을 주사업 목적으로 1980년 6월 10일에 설립되었음.
동사는 자동차, 전기가전, 건설산업 등의 산업원자재인 코일을 자동화 기계설비를 갖추고 수요자가 원하는 규격으로 전·절단 가공하여 공급하는 것을 주요사업으로 영위하고 있음.
항시 적정 재고를 보유하여 판매함에 따라 소량 주문에도 완벽하게 공급할 수 있고 수요자가 직접 구입한 원재료에 대해서 임가공하여 판매하고 있음.
출처 : 에프앤가이드"
동성화인텍,초저온 보냉재,기초 화학물질 제조업,"기업개요
동사는 화공품 수입알선 및 판매를 목적으로 1985년 7월 31일에 설립되어 현재 사업을 영위하고 있으며, 1997년 12월 19일 코스닥시장에 상장되어 매매가 개시됨.
동사의 사업 부문 중 PU단열재사업부문은 초저온보냉재, PU SYSTEM로 구분되며, 가스사업부문은 냉매, 방재시스템 사업으로 구분됨.
2023년 1분기 기준으로 사업부문별총매출액 비율은 PU 단열재사업 94.4%,가스사업 5.6%를 차지하고 있음.
출처 : 에프앤가이드"
동양에스텍,"열연박판, 열연후판, 무늬강판",1차 철강 제조업,"기업개요
동사는 1981년 설립된 철강기업으로, 현재 (주)포스코의 가공센터로서 (주)포스코가 생산하는 제품을 가공하여 판매하는 사업을 영위하고 있음.
동사는 포스코의 가공센터로서 포스코가 생산하는 열연코일, 박판 및 후판제품을 가공하여 건설용 소부재, BH-BEAM 및 규격소재 등을 제작 판매하고 있음.
동사 및 종속회사의 사업부문은 철강제품판매, 폐기물 중간처리및수집운반, 규격소재및기계판매, 강구조건설로 구분됨.
출처 : 에프앤가이드"
원풍,플라스틱 필름,플라스틱제품 제조업,"기업개요
산업용자재 부문에 고부가가치를 창출할 수 있는 수출업 등을 영위할 목적으로 1973년 1월 6일에 설립되었음.
산업용 타포린 및 광고용 플렉스 원단을 생산해 국내 및 해외 60여개국에 공급하는 것을 주사업으로 함.
기존의 아크릴판을 대체할 수 있는 신소재 SIGNFLEX제품을 자체개발에 성공하여 광고용 원단을 생산하고 있으며, 세계 최대폭의 생산설비를 갖추고 다양한 광고 및 산업용 자재를 국내 및 해외에 공급하고 있음.
출처 : 에프앤가이드"
웹스,"기능성 컴파운드, 건축외장자재",합성고무 및 플라스틱 물질 제조업,"기업개요
동사는 2001년 고분자 소재의 개발, 생산 및 판매를 목적으로 설립됨. 자동차용 인테리어 및 봉지 내장재 시장에서 과점적인 지위를 확보함.
고분자 신소재 개발기술을 바탕으로 자동차 내장재용, 건축용 및 레저용 등 다양한 고부가 신소재와 이를 활용한 건촉용 외장재를 제조하여 판매하고 있음.
동사의 Compound제품의 경우 다품종 소량생산 제품으로 고객의 요구에 최적화된 제품으로 대부분 해당 분야에 독/과점적으로 공급하고 있음.
출처 : 에프앤가이드"
유에스티,스테인레스강관,1차 철강 제조업,"기업개요
2009년 4월 2일에 미주제강으로부터 물적분할되어 미주에스티에스라는 상호로 설립된 동사는 2017년 5월 31일자로 상호를 유에스티로 변경함.
동사는 신영해피투모로우제3호기업인수목적 주식회사와 2017년 10월 27일 합병계약을 체결함. 2018년 3월 14일(합병등기일) 합병을 완료하였음.
법률적으로 신영해피투모로우제3호기업인수목적 주식회사가 존속회사이나, 경제적 실질에 따라 주식회사 유에스티가 실질적 합병회사가 됨.
출처 : 에프앤가이드"
한국팩키지,"카톤팩, 골판지 상자","골판지, 종이 상자 및 종이용기 제조업","기업개요
동사는 식품용 포장용기 제조 및 판매업 등을 영위할 목적으로 한국제지로부터 1993년 11월 분사하여 설립되었으며, 1999년 12월 코스닥시장에 상장됨.
동사는 국내 최초로 카톤팩을 생산한 국내 최대의 카톤팩 생산 기업임.
2021년 12월 골판지 제조업체인 원창포장공업을 흡수합병함. 이로인해 기업가치가 제고되고 포장사업의 다각화로 사업영역이 확대될 것으로 기대됨.
출처 : 에프앤가이드"
PI첨단소재,PI(Polyimide)제품,플라스틱제품 제조업,"기업개요
동사는 2008년 폴리이미드 필름 및 관련 가공제품의 연구개발, 생산 및 판매를 주 목적으로 하여 설립됨.
PI(Polyimide) 필름의 제조를 주요 사업으로 하고 있으며 2014년부터 글로벌 PI 필름 시장 점유율 1위를 유지하고 있음.
경쟁력 있는 가격을 제공하기 위해서는 제조원가를 절감할 수 있는 능력을 갖춰야 하며, 동사는 꾸준한 공정 능력 향상을 통해 제조원가 절감을 구현하고 있음.
출처 : 에프앤가이드"
SHD,"석도강판,표면처리강판 제조,임가공,판매",1차 철강 제조업,"기업개요
1956년 설립된 동사는 표면처리강의 제조, 임가공, 각종철판의 생산가공 및 판매업, 수출입업, 임대업을 주요 사업으로 영위함.
석도강판의 제조기술을 해외에서 인정을 받아 PLANT수출을 중국에 2차례 한 바 있으며 신규시설투자의 증가로 인하여 매년 생산능력이 증가하고 있음.
석도강판의 제조기술을 해외에서 인정을 받아 PLANT수출을 중국에 2차례 한 바 있으며 신규시설투자의 증가로 인하여 매년 생산능력이 증가하고 있음.
출처 : 에프앤가이드"
그린케미칼,"비이온계면활성제 제조,도매",기타 화학제품 제조업,"기업개요
동사는 한국포리올(주)로부터 2003년 물적분할로 설립된 화학제품 제조업체임.
동사는 EOA, ETA, DMC, AM 등의 화학제품을 제조, 판매하고 있으며, 기타 화공약품등 상품을 매입하여 판매하고 있음.
동사는 국내 EOA 부문 시장점유율 21%, ETA 부문 시장점유율 54% 이상을 차지하고 있음. AM은 현재 연산 20,000M/T 규모의 생산능력을 갖추면서 국내 제2위의 AM 생산능력을 보유 중임.
출처 : 에프앤가이드"
깨끗한나라,"펄프,판지원지,화장지 제조,수출입","펄프, 종이 및 판지 제조업","기업개요
동사는 제품의 제조, 사용자, 종류 등에 따라 PS(Paper Solution)사업부와 HL(Home & Life)사업부로 구분하여 사업을 영위하고 있음.
PS사업부는 주로 포장재로 사용되는 백판지(산업용지, 식품용지, 특수용지 등) 등을 제조, 판매하는 사업을 영위함.
HL사업부는 두루마리 화장지류, 미용티슈류, 기저귀류, 생리대류, 물티슈류, 마스크, 손소독제 등을 제조, 판매하는 생활용품사업을 영위함.
출처 : 에프앤가이드"
동일산업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",1차 철강 제조업,"기업개요
특수강봉강 및 선재는 자동차, 조선, 기계, 건설 등 전 산업에 걸쳐 산업 기초 소재로 쓰이며 국가 기간산업의 중추적인 역할을 담당하고 있는 자본, 기술 집약적인 장치 산업임.
주요 고객사는 포스코, 현대제철, 두산인프라코어 등이며 자회사를 통해 자동차 부품제조 기업인 현대위아를 고객사로 확보함.
당기말 기준 사업부문별 매출비중은 봉강 50.04%, 합금철 33.92%, 주조 8.53%, 자동차부품제조 7.51%로 구성됨.
출처 : 에프앤가이드"
디씨엠,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1차 철강 제조업,"기업개요
동사는 1972년 3월 4일 대림화학공업사로 설립되어 1999년 8월에 유가증권시장에 상장하였음.
칼라코팅강판과 산업용 필름의 제조 및 판매를 주 영업목적으로 하고 있음. 가전제품의 외장으로 사용하기 위해 개발된 LAMINATE 강판이 매출의 대부분을 차지함.
국내 가장 큰 수요처인 가전부문(냉장고 DOOR용)에서 신제품 개발 적용등을 앞세워 시장경쟁력을 유지하고 있음.
출처 : 에프앤가이드"
무림페이퍼,"지류,아트지,백상지 제조","펄프, 종이 및 판지 제조업","기업개요
동사 사업은 제지, 펄프, 금융, 도매, 기타부문으로 분류됨.
제지 부문은 아트지, 백상지 등 인쇄용지를 제조해 판매하며 펄프부문은 표백화학펄프 제조, 판매를 담당, 금융부문은 시설대여업, 할부금융업, 신기술금융업 등을 담당하며 도매부문은 제지와 펄프의 도매업을 담당하고 있음.
동사는 2023년 1분기 기준 제지 부문이 80.61%로 매출 실적에서 차지하는 비중이 가장 큼.
출처 : 에프앤가이드"
